id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
670554728543218524,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,121426692,Lindy,Northgate,Maple Leaf,47.695085585826995,-122.31697719544172,Entire home/apt,125,30,1,2023-06-21,1,4,115,1,STR-OPLI-21-001401
7257457,Guest suite in Seattle · ★4.98 · 2 bedrooms · 2 beds · 1 bath,26017435,Roger,West Seattle,North Admiral,47.59114,-122.38506,Entire home/apt,350,2,176,2023-05-26,1.98,1,78,27,STR-OPLI-19-000217
50492675,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,407924267,Christi,Rainier Valley,Columbia City,47.55839,-122.28398,Entire home/apt,100,30,2,2022-08-13,0.15,2,336,1,
755125443237216380,Guest suite in Seattle · 1 bedroom · 2 beds · 1 bath,591362,Ginevra,Delridge,South Delridge,47.5208306,-122.3634946,Entire home/apt,68,30,1,2023-05-19,0.79,1,81,1,
644987098473778876,Townhouse in Seattle · ★4.93 · 2 bedrooms · 3 beds · 2 baths,398317720,Joanne,Other neighborhoods,Wallingford,47.66062,-122.3353,Entire home/apt,257,1,60,2023-06-23,4.96,53,121,60,STR-OPLI-22-000937
741388323603926969,Rental unit in Seattle · Studio · 1 bed · 1 bath,484295554,Blanton,University District,University District,47.65722,-122.31301,Entire home/apt,85,30,1,2023-06-14,1,13,104,1,
24728697,Home in Seattle · ★4.98 · 2 bedrooms · 3 beds · 1 bath,32301036,Stacia And Glenn,West Seattle,North Admiral,47.58355,-122.38947,Entire home/apt,230,2,62,2023-06-18,1.00,1,138,13,STR-OPLI-19-002664
44307621,Rental unit in Seattle · ★4.95 · 1 bedroom · 2 beds · 1 bath,108351412,Bart,Queen Anne,North Queen Anne,47.64982,-122.37218,Entire home/apt,114,3,41,2023-06-12,1.56,1,37,20,STR-OPLI-20-000929
866809967029191208,Home in Seattle · ★New · 2 bedrooms · 2 beds · 1 bath,9295357,Crystal,Other neighborhoods,Greenwood,47.695365981864214,-122.35638836765413,Entire home/apt,197,2,2,2023-06-16,2,1,158,2,STR-OPLI-23-000006
18879484,Guest suite in Seattle · ★4.73 · 1 bedroom · 1 bed · 1 bath,32138006,Yuehua,Other neighborhoods,Bryant,47.67451,-122.2863,Entire home/apt,106,2,153,2023-06-04,2.08,1,233,23,STR-OPLI-19-001514
15955405,Home in Seattle · ★4.70 · 2 bedrooms · 2 beds · 1.5 baths,103598424,Amanda,Queen Anne,West Queen Anne,47.62806,-122.36481,Entire home/apt,399,30,21,2021-04-04,0.27,1,334,0,STR-OPLI-20-000335
27369320,Rental unit in Seattle · ★4.84 · Studio · 2 beds · 1 bath,4730169,Magic,Downtown,Yesler Terrace,47.60451,-122.3186,Entire home/apt,140,1,262,2023-05-28,4.42,14,179,31,STR-OPLI-22-001858
916193789908767564,Condo in Seattle · ★New · 2 bedrooms · 3 beds · 2 baths,386420269,Kathryn,Downtown,Pike-Market,47.6085,-122.34502,Entire home/apt,264,2,0,,,25,92,0,STR-OPLI-23-000793
15700294,Condo in Seattle · ★4.82 · Studio · 1 bed · 1 bath,10534771,Lisa,Downtown,Belltown,47.61177,-122.34519,Entire home/apt,100,30,17,2022-12-01,0.30,1,310,3,
50086942,Rental unit in Seattle · ★4.74 · Studio · 1 bed · 1 bath,403546810,Amazing,Downtown,Pike-Market,47.60734,-122.3416,Entire home/apt,189,1,113,2023-06-10,4.70,4,91,48,STR-OPLI-19-001388
549322483418912380,Rental unit in Seattle · ★4.61 · 1 bedroom · 2 beds · 1 bath,88566861,Kasa,Downtown,Pike-Market,47.612,-122.34239,Entire home/apt,303,1,109,2023-06-20,6.65,5,294,76,Exempt
669153214263063457,Condo in Seattle · ★4.97 · 1 bedroom · 2 beds · 1 bath,12038774,Lux Stays And Yacht Rentals,Downtown,Belltown,47.61551,-122.34769,Entire home/apt,243,1,71,2023-06-20,6.53,2,108,71,STR-OPLI-23-000155
19786016,Condo in Seattle · ★4.55 · 1 bedroom · 2 beds · 1 bath,138924514,Vacasa Washington,Downtown,Belltown,47.61525,-122.34698,Entire home/apt,185,2,53,2023-04-23,1.01,13,364,10,STR-OPLI-20-000181
828414439072755515,Vacation home in Seattle · 1 bedroom · 2 beds · 1 bath,61587607,Gordan,Downtown,First Hill,47.6129578154564,-122.32023338846633,Entire home/apt,98,30,0,,,2,321,0,
679867986890922936,Home in Seattle · ★4.86 · 2 bedrooms · 2 beds · 2 baths,11735413,Chad,Central Area,Minor,47.60635,-122.3091,Entire home/apt,352,2,7,2023-06-03,0.74,1,165,7,STR-OPLI-22-001256
1157083,Condo in Seattle · ★4.74 · 2 bedrooms · 5 beds · 2 baths,3294357,Grace,Downtown,First Hill,47.61248,-122.32861,Entire home/apt,286,3,89,2023-03-12,0.73,3,326,17,STR-OPLI-19-002769
878983620725809402,Serviced apartment in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,501999278,RoomPicks,Downtown,Central Business District,47.610493044259684,-122.33926377683429,Entire home/apt,406,1,0,,,30,273,0,Exempt
47756154,Condo in Seattle · ★3.33 · Studio · 2 beds · 1 bath,260425286,Stephen,Downtown,Belltown,47.61614,-122.34811,Entire home/apt,300,30,6,2021-08-05,0.21,1,89,0,Exempt
846766811620407363,Home in Seattle · ★4.75 · 6 bedrooms · 9 beds · 4 baths,462796256,Ming,Central Area,Minor,47.613243259134265,-122.30819927172433,Entire home/apt,651,1,4,2023-06-11,1.54,22,223,4,STR-OPLI-23-000325
696963503569748553,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.6156911,-122.3479268,Entire home/apt,406,31,0,,,398,320,0,
18876264,Rental unit in Seattle · ★4.37 · 3 bedrooms · 5 beds · 2 baths,23165254,Lux,Downtown,Belltown,47.61578,-122.34728,Entire home/apt,894,1,129,2023-06-02,1.79,5,46,43,STR-OPLI-19-002714
53696561,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,251,31,0,,,398,257,0,
40568019,Rental unit in Seattle · ★5.0 · Studio · 1 bed · 1 bath,271704137,Ante,Capitol Hill,Broadway,47.62204,-122.31657,Entire home/apt,50,30,3,2019-12-29,0.07,2,0,0,
15288743,Guest suite in Seattle · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,97324046,Geeta,Lake City,Matthews Beach,47.693,-122.27243,Entire home/apt,130,30,39,2019-11-06,0.49,1,0,0,
24166691,Guest suite in Seattle · ★4.93 · 2 bedrooms · 2 beds · 1 bath,68473905,Michan,West Seattle,Alki,47.56246,-122.40389,Entire home/apt,100,30,55,2021-11-07,0.87,2,54,0,STR-OPLI-19-002131
42987988,Townhouse in Seattle · ★4.90 · 2 bedrooms · 2 beds · 2.5 baths,22186709,Elena,Beacon Hill,North Beacon Hill,47.58376,-122.31457,Entire home/apt,244,1,67,2023-05-07,1.81,2,0,19,STR-OPLI-19-002991
25338089,Condo in Seattle · ★4.78 · 1 bedroom · 2 beds · 1 bath,7261877,Melody,Downtown,Belltown,47.61438,-122.34646,Entire home/apt,179,30,149,2022-03-20,2.46,1,0,0,STR-OPLI-19-003145
26310453,Home in Seattle · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,24429939,Nicolas,Magnolia,Lawton Park,47.64954,-122.39658,Private room,47,30,19,2022-01-31,0.31,1,0,0,
869789894852845734,Hotel in Seattle · 1 bedroom · 1 bed · 1 shared bath,12568111,Antoinette,Cascade,South Lake Union,47.62547262589931,-122.33531069812925,Private room,383,1,0,,,6,364,0,Exempt
38050690,Condo in Seattle · 2 bedrooms · 2 beds · 2 baths,139296,Jeffrey,Downtown,First Hill,47.61076,-122.32182,Entire home/apt,485,30,0,,,1,365,0,
879919980945455817,Serviced apartment in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,511933152,Zeus Seattle,Downtown,Belltown,47.61178782574438,-122.3403717689039,Entire home/apt,231,30,2,2020-09-01,0.04,67,158,0,
48279255,Rental unit in Seattle · ★4.33 · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.61718,-122.33137,Entire home/apt,165,31,3,2023-03-18,0.11,398,0,1,
28154887,Guest suite in Seattle · ★4.94 · Studio · 1 bed · 1 bath,203784993,Josh,Delridge,Roxhill,47.52499,-122.36536,Entire home/apt,79,30,89,2022-09-25,1.53,2,0,1,STR-OPLI-20-000704
42258499,Rental unit in Seattle · ★4.63 · 2 bedrooms · 2 beds · 2 baths,318531746,Vince,Downtown,First Hill,47.61111,-122.329,Entire home/apt,623,3,46,2022-02-25,1.14,1,271,0,STR-OPLI-20-000235
44594219,Rental unit in Seattle · 2 bedrooms · 2 beds · 1 bath,1037140,Miranda,Capitol Hill,Broadway,47.61614,-122.31366,Entire home/apt,100,250,0,,,1,0,0,
18194445,Guesthouse in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,3159130,Eric,Queen Anne,North Queen Anne,47.64714,-122.35447,Entire home/apt,112,3,109,2023-05-27,1.52,1,1,14,STR-OPLI-20-000003
882558161733096843,Serviced apartment in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,501999278,RoomPicks,Downtown,Central Business District,47.61022340252909,-122.33956079557801,Entire home/apt,380,1,0,,,30,267,0,Exempt
28712510,Home in Seattle · ★4.93 · 1 bedroom · 1 bed · 2 shared baths,11464597,Charles,Central Area,Leschi,47.60354,-122.29209,Private room,70,2,27,2021-10-03,0.47,4,0,0,
681866,Home in Seattle · ★4.98 · 1 bedroom · 1 bed · 1 bath,103825,Patricia,Central Area,Atlantic,47.59245,-122.30322,Private room,60,30,43,2019-11-11,0.33,1,0,0,
29284906,Home in Seattle · 2 bedrooms · 1 bed · 1.5 shared baths,21175146,Emily,Other neighborhoods,Wallingford,47.65463,-122.32896,Private room,86,30,0,,,1,0,0,
45377249,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,17182418,Jane,Capitol Hill,Broadway,47.62838,-122.32099,Entire home/apt,475,28,10,2022-09-23,0.74,1,0,6,STR-OPLI-22-000569
18823333,Home in Seattle · ★5.0 · 5 bedrooms · 8 beds · 3 baths,16063650,Sarah & Mark,West Seattle,Fairmount Park,47.55519,-122.38381,Entire home/apt,613,6,12,2021-08-08,0.17,2,0,0,STR-OPLI-19-001753
797358,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 private bath,4199445,Liam,Rainier Valley,Mount Baker,47.57265,-122.29136,Private room,75,2,177,2023-05-16,1.68,2,0,10,
1090449,Guest suite in Seattle · ★4.75 · 1 bedroom · 1 bed · 1 bath,2739131,Chad & Ruben,Capitol Hill,Broadway,47.61769,-122.32645,Entire home/apt,95,2,458,2023-03-21,3.71,1,0,38,STR-OPLI-19-001302
32009047,Rental unit in Seattle · ★4.90 · 1 bedroom · 2 beds · 1 bath,328476,Naoko & Henry,Central Area,Minor,47.60531,-122.31587,Entire home/apt,79,30,122,2022-03-06,2.31,1,0,0,STR-OPLI-19-001944
20426067,Home in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,145720154,Chima,Rainier Valley,Brighton,47.54125,-122.27785,Private room,99,1,10,2022-10-23,0.14,15,0,3,
4016079,Rental unit in Seattle · ★4.99 · 2 bedrooms · 3 beds · 1 bath,16206353,Kathleen,Other neighborhoods,Laurelhurst,47.65922546386719,-122.27165985107422,Entire home/apt,235,1,72,2023-06-12,0.68,1,0,10,STR-OPLI-21-000825
46876475,Condo in Seattle · 1 bedroom · 2 beds · 1 bath,372675263,SnoozeStay,Downtown,Belltown,47.61476,-122.33326,Entire home/apt,264,30,0,,,2,0,0,Exempt
8292981,Condo in Seattle · 1 bedroom · 2 beds · 1 bath,3236051,Soumya (SK),Downtown,Belltown,47.61294,-122.34488,Entire home/apt,225,31,1,2020-09-11,0.03,1,0,0,
47375595,Boutique hotel in Seattle · 1 bedroom · 1 bed · 1 private bath,294393857,The Ballard Inn,Ballard,Adams,47.66782,-122.38212,Private room,249,1,0,,,2,0,0,Exempt
37006004,Villa in Seattle · 4 bedrooms · 4 beds · 3.5 baths,278217375,Lifu,Beacon Hill,Mid-Beacon Hill,47.54464,-122.29768,Private room,180,30,0,,,1,0,0,
665235760454154052,Home in Seattle · 1 bedroom · 1 bed · 1 bath,18942565,Jessica,Other neighborhoods,Phinney Ridge,47.67762,-122.36401,Entire home/apt,139,30,0,,,1,0,0,
54070059,Guesthouse in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,10087066,Chris,Delridge,Highland Park,47.52157,-122.35088,Entire home/apt,100,30,7,2023-05-14,0.47,3,0,3,STR-OPLI-21-000049
795788692158865167,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,75498195,Tyler,Northgate,Maple Leaf,47.70070334382907,-122.31278711045074,Entire home/apt,85,2,3,2023-03-03,0.60,1,0,3,STR-OPLI-23-000023
857071968162190834,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,462250797,Steve,Capitol Hill,Broadway,47.616270214676895,-122.32882833782547,Entire home/apt,120,30,0,,,1,364,0,
42511001,Townhouse in Seattle · ★4.77 · 3 bedrooms · 4 beds · 1.5 baths,28420265,Sherry,Capitol Hill,Broadway,47.62123,-122.31665,Entire home/apt,352,1,79,2023-06-04,3.31,38,334,28,STR-OPLI-20-000349
828454725223965740,Rental unit in Seattle · ★4.98 · Studio · 1 bed · 1 bath,20493911,Kevin,Downtown,Belltown,47.61241429544454,-122.34568590145888,Entire home/apt,189,1,44,2023-06-22,10.82,4,264,44,STR-OPLI-20-001095
698604330119975476,Condo in Seattle · 2 bedrooms · 2 beds · 1 bath,150473705,Ryan,Central Area,Minor,47.61373,-122.30367,Entire home/apt,202,2,2,2023-05-07,0.26,3,180,2,STR-OPLI-21-000335
699354892616082839,Home in Seattle · ★5.0 · 6 bedrooms · 6 beds · 3 baths,45927851,Ned,Other neighborhoods,Greenwood,47.6991086,-122.3597416,Entire home/apt,375,3,10,2023-06-11,1.14,1,161,10,STR-OPLI-22-001630
9823290,Home in Seattle · ★4.99 · 1 bedroom · 1 bed · 1 private bath,50596206,Jeanine,Rainier Valley,Mount Baker,47.58649,-122.29296,Private room,80,1,421,2023-06-16,4.58,2,167,52,
583538889484128494,Rental unit in Seattle · ★4.90 · 2 bedrooms · 2 beds · 1 bath,51856061,Maggie,Other neighborhoods,Phinney Ridge,47.67044,-122.35593,Entire home/apt,150,28,10,2023-03-27,0.75,1,263,9,STR-OPLI-22-000624
48936700,Guest suite in Seattle · ★4.88 · Studio · 2 beds · 1 bath,338413349,Bailee,Queen Anne,North Queen Anne,47.64314,-122.36351,Entire home/apt,153,1,95,2023-06-10,3.58,1,85,35,STR-OPLI-21-000246
675324739303021108,Rental unit in Seattle · 1 bedroom · 2 beds · 1 bath,468209555,Christine,Rainier Valley,Columbia City,47.5552934,-122.2838427,Entire home/apt,97,30,1,2022-10-12,0.12,4,251,1,
19493701,Home in Seattle · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,85076667,Sabrina & Perry,Other neighborhoods,Fremont,47.66137,-122.35189,Private room,69,30,7,2022-11-09,0.10,11,337,2,
33776522,Townhouse in Seattle · ★4.66 · 2 bedrooms · 5 beds · 2.5 baths,253907249,Jay,Other neighborhoods,Ravenna,47.68234,-122.30173,Entire home/apt,200,1,96,2023-06-11,1.92,1,116,18,STR-OPLI-20-000748
749366999986210915,Home in Seattle · ★4.97 · 3 bedrooms · 3 beds · 2 baths,77028920,Nidhi,Ballard,Whittier Heights,47.68869,-122.37362,Entire home/apt,166,2,29,2023-06-19,4.94,2,142,29,STR-OPLI-20-000947
12811781,Townhouse in Seattle · ★4.56 · 1 bedroom · 1 bed · 1.5 shared baths,7940078,John,Other neighborhoods,Fremont,47.65244,-122.35674,Private room,102,2,217,2023-06-06,2.51,3,81,27,
24772746,Rental unit in Seattle · ★4.84 · 1 bedroom · 2 beds · 1 bath,18250886,Jay,West Seattle,Alki,47.57472,-122.41505,Entire home/apt,126,2,264,2023-06-20,4.25,2,66,68,STR-OPLI-19-003269
48468491,Guesthouse in Seattle · ★4.94 · 2 bedrooms · 2 beds · 1 bath,5741615,Anne,Central Area,Minor,47.61508,-122.30558,Entire home/apt,203,3,35,2023-05-22,1.47,3,148,19,STR-OPLI-21-000500
879890741165846407,Home in Seattle · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,160949668,Richard,Other neighborhoods,Greenwood,47.70286871990598,-122.34701868721288,Private room,50,2,3,2023-06-19,2.65,5,73,3,
683500173267445260,Bungalow in Seattle · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,172036746,Lilly,Other neighborhoods,Crown Hill,47.69517359847997,-122.36889738589525,Private room,52,3,29,2023-05-27,2.97,3,154,29,
17767017,Guest suite in Seattle · ★4.80 · 2 bedrooms · 2 beds · 1 bath,121279612,Jeff,Rainier Valley,Columbia City,47.56013,-122.27664,Entire home/apt,101,2,167,2023-06-04,2.20,1,156,17,STR-OPLI-19-002651
827220416561874715,Home in Seattle · 1 bedroom · 1 bed · 1 shared bath,3147600,Mellington,Other neighborhoods,Broadview,47.723176573308265,-122.35815025242668,Private room,88,2,0,,,3,304,0,
421168,Guesthouse in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 bath,2094547,Samantha & Peter,Other neighborhoods,Greenwood,47.70021,-122.35106,Entire home/apt,100,2,443,2023-06-21,3.32,1,125,38,STR-OPLI-21-000424
45434099,Home in Seattle · ★4.93 · 3 bedrooms · 3 beds · 2.5 baths,25061321,Alex & Jose,Magnolia,Southeast Magnolia,47.64252,-122.38651,Entire home/apt,310,2,123,2023-05-23,3.68,6,303,43,STR-OPLI-20-001029
874019425231945063,Home in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,118722101,Mark,Capitol Hill,Madison Park,47.6346079904097,-122.27725539133222,Entire home/apt,138,2,1,2023-06-18,1,1,114,1,STR-OPLI-23-000505
856464286277269177,Home in Seattle · ★5.0 · 6 bedrooms · 7 beds · 5.5 baths,4656446,Air Concierge,Other neighborhoods,Broadview,47.7180063,-122.3736381,Entire home/apt,745,4,3,2023-05-28,2.14,16,179,3,STR-OPLI-23-000028
52010634,Guest suite in Seattle · ★4.79 · 1 bedroom · 1 bed · 1 bath,116003864,Stephen,West Seattle,Fauntleroy,47.51869,-122.37798,Entire home/apt,93,1,42,2023-05-20,1.98,1,52,21,STR-OPLI-21-000841
25573872,Home in Seattle · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,83669366,Thang,Delridge,South Delridge,47.51697,-122.35869,Private room,61,2,38,2023-05-10,0.62,4,4,3,
613754544351629243,Home in Seattle · ★4.96 · 4 bedrooms · 5 beds · 1 bath,21829341,Mun,Northgate,Haller Lake,47.72583,-122.32695,Entire home/apt,304,2,23,2023-06-14,1.73,1,153,17,STR-OPLI-22-000741
884978524701652097,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,134948454,Amy,Other neighborhoods,South Park,47.53009678979256,-122.32281855717397,Entire home/apt,133,1,11,2023-06-18,7.86,1,109,11,STR-OPLI-23-000615
24037284,Guesthouse in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,180921019,Jessica,West Seattle,Gatewood,47.54188,-122.38077,Entire home/apt,130,3,217,2023-06-19,3.48,1,120,37,STR-OPLI-19-000862
6644760,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,34779932,Marc,Capitol Hill,Madison Park,47.63772964477539,-122.27680969238281,Entire home/apt,109,60,17,2022-07-18,0.18,1,73,1,
48572643,Home in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,10753226,Xiaodi,Lake City,Olympic Hills,47.72437,-122.29632,Entire home/apt,111,2,36,2023-06-02,1.34,1,73,16,STR-OPLI-21-000212
574698978990478213,Home in Seattle · ★4.33 · 3 bedrooms · 4 beds · 2 baths,446539146,Vacasa Washington,Other neighborhoods,Laurelhurst,47.66287,-122.27472,Entire home/apt,277,2,9,2022-12-02,0.66,21,356,5,STR-OPLI-21-000052
649539351472017064,Guesthouse in Seattle · ★4.99 · 1 bedroom · 1 bed · 1 bath,1526315,Bryan,Other neighborhoods,Green Lake,47.6893069,-122.3414698,Entire home/apt,166,1,90,2023-06-17,7.28,2,2,89,STR-OPLI-19-001605
881394039924732934,Home in Seattle · ★New · 4 bedrooms · 4 beds · 2.5 baths,511933152,Zeus Seattle,Delridge,Highland Park,47.528023358890366,-122.34345072439373,Entire home/apt,270,30,2,2023-04-11,0.38,67,122,2,
770997014258484470,Home in Seattle · ★4.36 · 3 bedrooms · 5 beds · 2.5 baths,104834083,Vacasa Washington,West Seattle,North Admiral,47.58545,-122.38522,Entire home/apt,291,2,11,2023-06-18,1.86,52,349,11,STR-OPLI-22-001658
47856630,Home in Seattle · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,21939924,Christophe,Queen Anne,West Queen Anne,47.63889,-122.36265,Entire home/apt,283,2,15,2023-06-21,0.60,1,19,12,STR-OPLI-21-000201
49548869,Home in Seattle · ★4.98 · 1 bedroom · 2 beds · 1 bath,132896815,Lisa,Other neighborhoods,Fremont,47.660774,-122.359909,Entire home/apt,260,2,108,2023-06-18,4.17,1,239,46,STR-OPLI-21-000319
23770520,Bungalow in Seattle · ★4.71 · 2 bedrooms · 2 beds · 1 bath,109742467,La Fonda,Rainier Valley,Brighton,47.53804,-122.27413,Entire home/apt,150,2,93,2023-06-19,1.48,1,354,14,STR-OPLI-23-000353
594473895138527389,Home in Seattle · ★4.81 · 2 bedrooms · 3 beds · 1 bath,432675332,Thang,Delridge,Roxhill,47.52808,-122.36864,Entire home/apt,218,2,21,2023-06-09,1.52,5,333,19,str-opli-21-001318
887258343667876926,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 shared bath,495371480,Efe,University District,University District,47.655415480261354,-122.32111615284627,Shared room,44,30,1,2023-06-12,1,1,148,1,
569792095964966102,Home in Seattle · ★4.84 · 2 bedrooms · 3 beds · 1 bath,124146824,Leah,Lake City,Matthews Beach,47.69794,-122.28756,Entire home/apt,222,1,25,2023-05-29,2.25,1,221,25,STR-OPLI-22-001155
2809796,Guesthouse in Seattle · ★4.86 · Studio · 1 bed · 1 bath,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,112,2,349,2023-06-09,3.15,1,299,49,STR-OPLI-19-002024
54199286,Rental unit in Seattle · ★4.31 · 1 bedroom · 3 beds · 1 bath,3074414,Melissa,University District,University District,47.6644,-122.30473,Entire home/apt,138,30,13,2022-10-16,0.76,118,128,3,STR-OPLI-19-002570
5652705,Guesthouse in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,33360,Laura,West Seattle,Fairmount Park,47.55484,-122.38512,Entire home/apt,166,1,96,2023-06-02,0.98,10,150,10,STR-OPLI-19-000033
52199273,Condo in Seattle · ★4.69 · Studio · 1 bed · 1 bath,340706410,Vince,Other neighborhoods,Roosevelt,47.67636,-122.3155,Entire home/apt,176,1,107,2023-06-11,5.14,43,40,63,STR-OPLI-21-000640
25486012,Condo in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,42619523,Sameth,Other neighborhoods,Fremont,47.65598,-122.3466,Entire home/apt,172,2,3,2023-06-18,3,1,297,3,STR-OPLI-23-000693
18237332,Guest suite in Seattle · ★4.94 · 1 bedroom · 3 beds · 1 bath,1318247,Ethan & Sarita,Beacon Hill,North Beacon Hill,47.58475,-122.31213,Entire home/apt,227,2,124,2023-06-20,1.80,2,65,63,STR-OPLI-19-001017
620964436072371146,Serviced apartment in Seattle · 1 bedroom · 2 beds · 1 bath,452014951,Level Seattle,Cascade,South Lake Union,47.62063217163086,-122.33609008789062,Entire home/apt,208,30,0,,,26,320,0,
883855469614557879,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Queen Anne,Lower Queen Anne,47.6258042,-122.3441011,Entire home/apt,172,31,0,,,398,321,0,
700745609121604174,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,47.62357,-122.32548,Entire home/apt,204,30,2,2023-02-02,0.22,10,294,2,
36235984,Boutique hotel in Seattle · ★4.60 · 1 bedroom · 1 bed · 1 private bath,270114059,University Inn,University District,University District,47.65813,-122.31738,Private room,295,1,5,2021-09-12,0.20,6,364,0,Exempt
